"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UQCRH.2",0,0.542732730193521,0.72,0.371,0,"2","UQCRH"
"OAT",0,0.541869519782507,0.46,0.12,0,"2","OAT"
"PHLDA1.1",0,0.54069712467348,0.287,0.106,0,"2","PHLDA1"
"RPL26.1",0,0.538405444749992,0.964,0.815,0,"2","RPL26"
"RPL14.1",0,0.533332519383951,0.966,0.776,0,"2","RPL14"
"RPL23.2",0,0.53277964003333,0.896,0.646,0,"2","RPL23"
"TPM4.1",0,0.531297293449207,0.585,0.281,0,"2","TPM4"
"RPL21.1",0,0.529470869950759,0.974,0.881,0,"2","RPL21"
"IER3.1",0,0.528323968337321,0.465,0.224,0,"2","IER3"
"RPL6.1",0,0.523597447550284,0.965,0.81,0,"2","RPL6"
"ATP5MC3",0,0.520032549672196,0.412,0.137,0,"2","ATP5MC3"
"NTS",0,0.51640970540958,0.246,0.056,0,"2","NTS"
"DUSP5",0,0.516313855139503,0.342,0.084,0,"2","DUSP5"
"ADIRF.2",0,0.507211513424816,0.665,0.257,0,"2","ADIRF"
"RPL34.1",0,0.505505905434156,0.993,0.906,0,"2","RPL34"
"GPRC5A.2",0,0.497643569834445,0.497,0.154,0,"2","GPRC5A"
"NACA.1",0,0.493147088462173,0.913,0.707,0,"2","NACA"
"RPS12.1",0,0.493061131347664,0.985,0.833,0,"2","RPS12"
"TSC22D1.1",0,0.492418903955705,0.605,0.368,0,"2","TSC22D1"
"CYR61.2",0,0.491991904980579,0.264,0.104,0,"2","CYR61"
"ITGA2",0,0.491830215996937,0.367,0.065,0,"2","ITGA2"
"PPA1.2",0,0.49034961869853,0.647,0.306,0,"2","PPA1"
"SOX4.1",0,0.489116112357062,0.399,0.2,0,"2","SOX4"
"IL33",0,0.486799302054668,0.397,0.084,0,"2","IL33"
"IMPDH2",0,0.478348377563902,0.429,0.103,0,"2","IMPDH2"
"HINT1.1",0,0.472151393176911,0.824,0.541,0,"2","HINT1"
"RPS8.1",0,0.471080385375292,0.986,0.9,0,"2","RPS8"
"PLAU",0,0.466696969325212,0.224,0.034,0,"2","PLAU"
"RPS16.1",0,0.462213357468426,0.96,0.827,0,"2","RPS16"
"RPS23.1",0,0.459354240432278,0.967,0.818,0,"2","RPS23"
"EEF1B2.1",0,0.457760210103736,0.814,0.553,0,"2","EEF1B2"
"PRDX1.2",0,0.453516228574004,0.769,0.523,0,"2","PRDX1"
"MPZL2",0,0.453449644622452,0.431,0.104,0,"2","MPZL2"
"BCAM.2",0,0.453325011435873,0.373,0.144,0,"2","BCAM"
"MIR205HG",0,0.451251382489869,0.222,0.035,0,"2","MIR205HG"
"GLUL.2",0,0.450676105345119,0.748,0.464,0,"2","GLUL"
"PLP2",0,0.449663156545931,0.468,0.165,0,"2","PLP2"
"EGR3",0,0.44513688686916,0.241,0.038,0,"2","EGR3"
"LIMA1",0,0.442494950807998,0.432,0.148,0,"2","LIMA1"
"RPS27A.1",0,0.441570172027401,0.983,0.898,0,"2","RPS27A"
"MT-ND4.2",0,0.440877177471227,0.94,0.732,0,"2","MT-ND4"
"FOSL1",0,0.437288556328719,0.293,0.028,0,"2","FOSL1"
"AKR1C1",0,0.4371009652521,0.331,0.094,0,"2","AKR1C1"
"ENO1.1",0,0.435569507928051,0.649,0.419,0,"2","ENO1"
"ARID5B",0,0.435415859080979,0.369,0.129,0,"2","ARID5B"
"EIF3E.1",0,0.435125673454414,0.618,0.325,0,"2","EIF3E"
"RPL11.1",0,0.431178614580197,0.976,0.881,0,"2","RPL11"
"EIF4A1.1",0,0.43107431189575,0.443,0.206,0,"2","EIF4A1"
"RPL10.1",0,0.426840489224301,0.981,0.902,0,"2","RPL10"
"VDAC2",0,0.425465741954296,0.547,0.227,0,"2","VDAC2"
"UNC5B-AS1",0,0.419997246296329,0.192,0.023,0,"2","UNC5B-AS1"
"EEF1D.2",0,0.419421345575459,0.826,0.557,0,"2","EEF1D"
"RPL35A.1",0,0.416995152161704,0.971,0.832,0,"2","RPL35A"
"EMP1.2",0,0.415302083980039,0.41,0.141,0,"2","EMP1"
"ATP1B3.2",0,0.41517599877062,0.484,0.214,0,"2","ATP1B3"
"NOP53.1",0,0.413115733570867,0.381,0.142,0,"2","NOP53"
"EIF3K",0,0.408776315966091,0.681,0.393,0,"2","EIF3K"
"ZFAS1.1",0,0.407941924081176,0.695,0.395,0,"2","ZFAS1"
"ATP5F1B.1",0,0.40770272156127,0.376,0.135,0,"2","ATP5F1B"
"NCL.1",0,0.40723218113615,0.581,0.36,0,"2","NCL"
"SERBP1",0,0.405739814607679,0.618,0.312,0,"2","SERBP1"
"RPL9.1",0,0.402543508428977,0.96,0.835,0,"2","RPL9"
"RPL19.1",0,0.401173465823794,0.973,0.868,0,"2","RPL19"
"RPL24.2",0,0.399433864093672,0.944,0.755,0,"2","RPL24"
"STK17A",0,0.399223253418598,0.341,0.116,0,"2","STK17A"
"KRT16",0,0.398412428588862,0.104,0.003,0,"2","KRT16"
"ADH7",0,0.395600760541141,0.313,0.046,0,"2","ADH7"
"YBX1.2",0,0.395020353299406,0.841,0.599,0,"2","YBX1"
"SLC25A3.1",0,0.394053162640546,0.683,0.415,0,"2","SLC25A3"
"ATP5MG.1",0,0.393586786952864,0.451,0.223,0,"2","ATP5MG"
"RHOC.2",0,0.389099496635095,0.556,0.211,0,"2","RHOC"
"JPT1",0,0.388826906217906,0.277,0.047,0,"2","JPT1"
"GSTP1.2",0,0.386320976057394,0.914,0.722,0,"2","GSTP1"
"TAX1BP3",0,0.385092933549546,0.354,0.071,0,"2","TAX1BP3"
"RPLP2.1",0,0.384093709882221,0.972,0.847,0,"2","RPLP2"
"RPS10.1",0,0.383596185716762,0.854,0.598,0,"2","RPS10"
"BAG1",0,0.383395636228265,0.498,0.195,0,"2","BAG1"
"ADH1C.1",0,0.37982434564159,0.306,0.103,0,"2","ADH1C"
"LAMC2",0,0.378444101416096,0.225,0.047,0,"2","LAMC2"
"ATP5F1D",0,0.376793139687767,0.356,0.118,0,"2","ATP5F1D"
"CAVIN2",0,0.376124775382405,0.178,0.061,0,"2","CAVIN2"
"LY6D",0,0.375292117575582,0.134,0.027,0,"2","LY6D"
"LDHA.1",0,0.372093787799062,0.576,0.35,0,"2","LDHA"
"AVPI1",0,0.371120811263416,0.283,0.07,0,"2","AVPI1"
"LGALS7B",0,0.370945964252795,0.21,0.008,0,"2","LGALS7B"
"DKK1",0,0.365026531189581,0.105,0.003,0,"2","DKK1"
"POLR1D",0,0.363891123886369,0.48,0.205,0,"2","POLR1D"
"KRT7.2",0,0.36334758188383,0.385,0.221,0,"2","KRT7"
"GJB2",0,0.359755690717202,0.172,0.006,0,"2","GJB2"
"SDC1",0,0.359077401633958,0.338,0.08,0,"2","SDC1"
"LMO4",0,0.358871849920165,0.42,0.169,0,"2","LMO4"
"RPL27.1",0,0.358422899296877,0.907,0.734,0,"2","RPL27"
"TXNDC17",0,0.35704502099113,0.435,0.197,0,"2","TXNDC17"
"ATP5MC2.2",0,0.356338251505646,0.444,0.228,0,"2","ATP5MC2"
"CDC42EP4",0,0.35468398681497,0.285,0.073,0,"2","CDC42EP4"
"RPS24.2",0,0.35046334749005,0.962,0.839,0,"2","RPS24"
"TGIF1",0,0.347935303891836,0.358,0.128,0,"2","TGIF1"
"ATP5ME.2",0,0.347505088947978,0.348,0.179,0,"2","ATP5ME"
"UPK1B",0,0.346792475491964,0.16,0.021,0,"2","UPK1B"
"CHCHD10.1",0,0.343519711683245,0.499,0.242,0,"2","CHCHD10"
"KLK11",0,0.343518689758424,0.31,0.08,0,"2","KLK11"
"RPS11.1",0,0.342819996234928,0.918,0.76,0,"2","RPS11"
"IGFBP3",0,0.341732607119717,0.222,0.054,0,"2","IGFBP3"
"SNHG8.1",0,0.34113340028659,0.516,0.264,0,"2","SNHG8"
"SERPINB2",0,0.338182409393808,0.134,0.014,0,"2","SERPINB2"
"TKT.2",0,0.337860302225888,0.51,0.288,0,"2","TKT"
"ATP5PO",0,0.335376687948983,0.344,0.119,0,"2","ATP5PO"
"UQCRC1",0,0.334234354375073,0.403,0.159,0,"2","UQCRC1"
"LRRC8A",0,0.332406232402549,0.272,0.072,0,"2","LRRC8A"
"MT1X.2",0,0.330527515634937,0.61,0.235,0,"2","MT1X"
"MT-CO2.2",0,0.33008641685676,0.944,0.735,0,"2","MT-CO2"
"COX4I1",0,0.328262954616278,0.81,0.635,0,"2","COX4I1"
"TUBA1C.1",0,0.326945078725867,0.392,0.172,0,"2","TUBA1C"
"EIF3H.1",0,0.323691404750518,0.532,0.269,0,"2","EIF3H"
"CYCS",0,0.323066816653989,0.509,0.284,0,"2","CYCS"
"KLF4.1",0,0.322790579186833,0.445,0.237,0,"2","KLF4"
"SQSTM1",0,0.322664957282738,0.564,0.393,0,"2","SQSTM1"
"IGFBP6",0,0.320513885226991,0.174,0.022,0,"2","IGFBP6"
"EEF1A1.2",0,0.319639793811738,0.992,0.977,0,"2","EEF1A1"
"RPS28.2",0,0.318676395438625,0.983,0.847,0,"2","RPS28"
"MAFF.1",0,0.316344237534571,0.4,0.19,0,"2","MAFF"
"DSP.2",0,0.315866897663522,0.337,0.121,0,"2","DSP"
"RAN",0,0.314537399744876,0.527,0.335,0,"2","RAN"
"EIF3F",0,0.312548547299499,0.524,0.29,0,"2","EIF3F"
"SERPINB13",0,0.312483522002185,0.195,0.009,0,"2","SERPINB13"
"ATP1B1.1",0,0.312061878157287,0.487,0.293,0,"2","ATP1B1"
"EIF3L.1",0,0.311530819802963,0.434,0.206,0,"2","EIF3L"
"RPL17.1",0,0.310886920615237,0.729,0.509,0,"2","RPL17"
"H3F3A.1",0,0.307965281468772,0.73,0.497,0,"2","H3F3A"
"CXCL14",0,0.306897570207002,0.126,0.005,0,"2","CXCL14"
"FMO2",0,0.306757328387251,0.259,0.065,0,"2","FMO2"
"MDK.1",0,0.306698038672825,0.327,0.147,0,"2","MDK"
"PTMS.1",0,0.305394495925977,0.453,0.221,0,"2","PTMS"
"RPL28.2",0,0.304522920345145,0.968,0.841,0,"2","RPL28"
"IRF6",0,0.303892419262266,0.251,0.042,0,"2","IRF6"
"RPS15A.1",0,0.30017729200655,0.961,0.82,0,"2","RPS15A"
"PRDX2.1",0,0.296641886799595,0.454,0.235,0,"2","PRDX2"
"DUSP23",0,0.295089910126822,0.334,0.148,0,"2","DUSP23"
"SNRPD2",0,0.294845662806162,0.561,0.33,0,"2","SNRPD2"
"PALLD",0,0.294546326745475,0.272,0.071,0,"2","PALLD"
"TNC",0,0.294475389077645,0.206,0.016,0,"2","TNC"
"RPS21.1",0,0.294126914203371,0.9,0.7,0,"2","RPS21"
"YBX3.2",0,0.293034857554779,0.587,0.369,0,"2","YBX3"
"TPI1.1",0,0.290789782648017,0.612,0.424,0,"2","TPI1"
"EDN1.2",0,0.290295315662694,0.283,0.102,0,"2","EDN1"
"SPINT2.1",0,0.289905906715165,0.595,0.337,0,"2","SPINT2"
"RPS25.1",0,0.289709539563372,0.959,0.834,0,"2","RPS25"
"HS3ST1",0,0.28915027273183,0.247,0.075,0,"2","HS3ST1"
"FBL",0,0.2863525800301,0.328,0.109,0,"2","FBL"
"SNCA",0,0.284759041444992,0.215,0.019,0,"2","SNCA"
"CXCL6",0,0.283378190152715,0.177,0.036,0,"2","CXCL6"
"ATP5MD",0,0.280806193021103,0.31,0.143,0,"2","ATP5MD"
"NFE2L2",0,0.277371034688777,0.49,0.279,0,"2","NFE2L2"
"GJB3",0,0.277228457970566,0.186,0.005,0,"2","GJB3"
"CBR1",0,0.276500054086325,0.295,0.125,0,"2","CBR1"
"TRIM29",0,0.27636520083163,0.276,0.063,0,"2","TRIM29"
"C1QBP",0,0.275968552454292,0.396,0.186,0,"2","C1QBP"
"RSL1D1",0,0.274313107490385,0.384,0.184,0,"2","RSL1D1"
"ELOB.2",0,0.273612941770031,0.363,0.184,0,"2","ELOB"
"ATP5F1A",0,0.272338359561843,0.307,0.117,0,"2","ATP5F1A"
"GCLC.1",0,0.272009081400724,0.266,0.086,0,"2","GCLC"
"JUP",0,0.269804361846193,0.29,0.082,0,"2","JUP"
"EPHA2",0,0.26705402542481,0.255,0.076,0,"2","EPHA2"
"EIF5A",0,0.264527173103303,0.431,0.253,0,"2","EIF5A"
"DLK2",0,0.261528414972021,0.172,0.004,0,"2","DLK2"
"ATP5PF",0,0.260765520225957,0.326,0.144,0,"2","ATP5PF"
"TNFRSF21",0,0.260753559519123,0.213,0.043,0,"2","TNFRSF21"
"RPL22.1",0,0.2606637532554,0.82,0.674,0,"2","RPL22"
"PPP1R14B",0,0.259446071585928,0.242,0.064,0,"2","PPP1R14B"
"PDLIM1.1",0,0.259383865767361,0.58,0.324,0,"2","PDLIM1"
"CCND1.1",0,0.258398682270292,0.337,0.164,0,"2","CCND1"
"RPL39.2",0,0.258185848072351,0.947,0.788,0,"2","RPL39"
"EIF3D",0,0.256756699543791,0.37,0.174,0,"2","EIF3D"
"EHF.1",0,0.25541982714263,0.366,0.165,0,"2","EHF"
"PPIA.2",0,0.254591189043983,0.814,0.648,0,"2","PPIA"
"HSPD1.1",0,0.252917980823583,0.523,0.313,0,"2","HSPD1"
"ATP5MPL",0,0.251548681344364,0.308,0.151,0,"2","ATP5MPL"
"HIGD2A",0,0.251394377197966,0.483,0.283,0,"2","HIGD2A"
"CHMP1B",0,0.251174844873303,0.337,0.16,0,"2","CHMP1B"
"SET.1",0,0.250921978925289,0.467,0.292,0,"2","SET"
"COX17",0,-0.2508487098466,0.124,0.302,0,"2","COX17"
"PRR13.1",0,-0.251625817714175,0.115,0.295,0,"2","PRR13"
"PSMA6.2",0,-0.252687258541894,0.042,0.204,0,"2","PSMA6"
"CPM",0,-0.265452594806968,0.013,0.163,0,"2","CPM"
"GLIPR2.1",0,-0.269701468201708,0.032,0.18,0,"2","GLIPR2"
"CD53.2",0,-0.276165202367543,0.002,0.166,0,"2","CD53"
"ALDH3B1.2",0,-0.294916118835118,0.022,0.166,0,"2","ALDH3B1"
"AKAP13",0,-0.305156933757218,0.081,0.275,0,"2","AKAP13"
"ITGB2.2",0,-0.314831331978945,0.006,0.164,0,"2","ITGB2"
"SYNE1.2",0,-0.319362113226355,0.03,0.208,0,"2","SYNE1"
"CD37.2",0,-0.322800838681197,0.003,0.179,0,"2","CD37"
"EFHC1.2",0,-0.327305625713177,0.024,0.165,0,"2","EFHC1"
"CD14.2",0,-0.328873861314995,0.005,0.135,0,"2","CD14"
"LST1.2",0,-0.331209539782293,0.002,0.132,0,"2","LST1"
"SLC2A3.1",0,-0.332176356816032,0.005,0.157,0,"2","SLC2A3"
"LCP1.2",0,-0.341558894794322,0.006,0.185,0,"2","LCP1"
"AK1.1",0,-0.342080672252662,0.048,0.204,0,"2","AK1"
"GMFG.2",0,-0.342360899491585,0.002,0.217,0,"2","GMFG"
"RHOA.1",0,-0.3438790595625,0.289,0.502,0,"2","RHOA"
"HCST.2",0,-0.344718833997746,0.004,0.156,0,"2","HCST"
"BRI3.1",0,-0.349125764898886,0.151,0.368,0,"2","BRI3"
"LDLRAD1.2",0,-0.355684520173641,0.012,0.152,0,"2","LDLRAD1"
"SPI1.2",0,-0.356784398304976,0.002,0.158,0,"2","SPI1"
"ARHGAP18.1",0,-0.357619042615988,0.053,0.256,0,"2","ARHGAP18"
"ERICH3.2",0,-0.359656780514825,0.015,0.157,0,"2","ERICH3"
"FCGR3A.2",0,-0.363878429742906,0.002,0.15,0,"2","FCGR3A"
"PLIN2.2",0,-0.366471027501101,0.058,0.219,0,"2","PLIN2"
"C1orf162.2",0,-0.372421159582671,0.002,0.175,0,"2","C1orf162"
"MS4A8.2",0,-0.375948802835679,0.012,0.154,0,"2","MS4A8"
"IFI6.1",0,-0.378997470526523,0.041,0.227,0,"2","IFI6"
"CCDC170.2",0,-0.382736546241097,0.012,0.165,0,"2","CCDC170"
"CD163.2",0,-0.384504378187468,0.003,0.141,0,"2","CD163"
"ASAH1.2",0,-0.38977906931916,0.154,0.397,0,"2","ASAH1"
"PTPRC.1",0,-0.401487866975072,0.007,0.187,0,"2","PTPRC"
"MGST3.1",0,-0.401677406695087,0.176,0.395,0,"2","MGST3"
"CCDC146.2",0,-0.402497805547991,0.02,0.173,0,"2","CCDC146"
"IFT57.2",0,-0.412398460234512,0.07,0.259,0,"2","IFT57"
"MS4A7.2",0,-0.419357745304472,0.002,0.162,0,"2","MS4A7"
"ATP6V0C.2",0,-0.42313857164629,0.046,0.269,0,"2","ATP6V0C"
"SARAF.1",0,-0.424704662768015,0.224,0.453,0,"2","SARAF"
"LRRIQ1.2",0,-0.426632830528952,0.02,0.172,0,"2","LRRIQ1"
"C5orf49.2",0,-0.427965570449948,0.014,0.158,0,"2","C5orf49"
"PSENEN.2",0,-0.428378124859035,0.057,0.234,0,"2","PSENEN"
"MRC1.2",0,-0.428747186313171,0.001,0.138,0,"2","MRC1"
"HLA-DMA.2",0,-0.429389968381715,0.061,0.297,0,"2","HLA-DMA"
"OAZ1.1",0,-0.433692418389407,0.597,0.692,0,"2","OAZ1"
"CAPSL.2",0,-0.435208940633006,0.011,0.159,0,"2","CAPSL"
"VSIG4.2",0,-0.44164337630087,0.001,0.142,0,"2","VSIG4"
"CES1.1",0,-0.450970983049854,0.01,0.185,0,"2","CES1"
"IK.2",0,-0.451230927653606,0.129,0.296,0,"2","IK"
"C9orf116.2",0,-0.457468037937869,0.017,0.157,0,"2","C9orf116"
"IL7R.1",0,-0.458169748896969,0.005,0.145,0,"2","IL7R"
"DBI",0,-0.458433900029064,0.236,0.483,0,"2","DBI"
"PECAM1.1",0,-0.468966141806778,0.003,0.162,0,"2","PECAM1"
"DNAAF1.2",0,-0.469253928006348,0.022,0.18,0,"2","DNAAF1"
"AIF1.2",0,-0.473583387800725,0.003,0.17,0,"2","AIF1"
"TSC22D3.2",0,-0.482188085656645,0.165,0.361,0,"2","TSC22D3"
"CD59.2",0,-0.486416547022112,0.299,0.468,0,"2","CD59"
"CXCR4.1",0,-0.491201301543969,0.01,0.151,0,"2","CXCR4"
"MORN2.2",0,-0.492643970194999,0.032,0.186,0,"2","MORN2"
"GABARAP.2",0,-0.501099750443129,0.154,0.426,0,"2","GABARAP"
"ARHGDIB.2",0,-0.509547372333679,0.053,0.316,0,"2","ARHGDIB"
"ACP5.2",0,-0.521929320372968,0.018,0.16,0,"2","ACP5"
"CTSH",0,-0.53626992174028,0.163,0.357,0,"2","CTSH"
"PIGR.1",0,-0.542749980164123,0.137,0.325,0,"2","PIGR"
"PIFO.2",0,-0.543219650008246,0.019,0.179,0,"2","PIFO"
"IFI30.2",0,-0.544663535124055,0.006,0.15,0,"2","IFI30"
"FBP1.2",0,-0.546333969417164,0.011,0.192,0,"2","FBP1"
"C11orf88.2",0,-0.561351645041107,0.016,0.174,0,"2","C11orf88"
"FAM183A.2",0,-0.57083782058845,0.018,0.163,0,"2","FAM183A"
"ODF3B.2",0,-0.57833150767985,0.041,0.233,0,"2","ODF3B"
"SNTN.2",0,-0.588056824125565,0.013,0.178,0,"2","SNTN"
"C1orf194.2",0,-0.589627233993231,0.015,0.17,0,"2","C1orf194"
"AQP1.2",0,-0.596301015007966,0.011,0.196,0,"2","AQP1"
"CETN2.2",0,-0.600789395374629,0.043,0.217,0,"2","CETN2"
"MARCO.2",0,-0.600885721861967,0.002,0.133,0,"2","MARCO"
"HLA-DQB1.2",0,-0.608233479470103,0.088,0.293,0,"2","HLA-DQB1"
"PSAP.2",0,-0.610024655581247,0.278,0.454,0,"2","PSAP"
"LAPTM5.2",0,-0.613609059145991,0.007,0.266,0,"2","LAPTM5"
"CALM1.2",0,-0.620962574831778,0.514,0.661,0,"2","CALM1"
"CD68.2",0,-0.643059950817806,0.024,0.184,0,"2","CD68"
"DYNLL1.1",0,-0.64715836454278,0.334,0.496,0,"2","DYNLL1"
"HLA-DQA1.2",0,-0.662287501391104,0.011,0.23,0,"2","HLA-DQA1"
"HOPX.2",0,-0.667533676439799,0.094,0.257,0,"2","HOPX"
"AGR3.2",0,-0.671497313331222,0.05,0.264,0,"2","AGR3"
"TXNIP.1",0,-0.720999293649585,0.306,0.528,0,"2","TXNIP"
"SFTPD.2",0,-0.737937582824074,0.024,0.172,0,"2","SFTPD"
"RSPH1.2",0,-0.742956976797574,0.022,0.199,0,"2","RSPH1"
"ALOX5AP.2",0,-0.760550212767236,0.003,0.199,0,"2","ALOX5AP"
"CTSS.2",0,-0.770636253370038,0.069,0.391,0,"2","CTSS"
"SFTA2.2",0,-0.786065280179516,0.035,0.198,0,"2","SFTA2"
"CST3.2",0,-0.84160941073087,0.389,0.588,0,"2","CST3"
"TUBA1A.2",0,-0.842406661055697,0.064,0.352,0,"2","TUBA1A"
"HLA-DRB5.2",0,-0.854181988327153,0.023,0.275,0,"2","HLA-DRB5"
"TMEM190.2",0,-0.875563261521323,0.028,0.175,0,"2","TMEM190"
"CD52.2",0,-0.880611498400713,0.003,0.203,0,"2","CD52"
"TMSB10.2",0,-0.884883932204287,0.812,0.809,0,"2","TMSB10"
"NPC2.1",0,-0.887432284162803,0.3,0.53,0,"2","NPC2"
"C9orf24.2",0,-0.913253210456904,0.027,0.2,0,"2","C9orf24"
"SERPINA1.2",0,-0.921818406008818,0.034,0.317,0,"2","SERPINA1"
"C20orf85.2",0,-0.922680014322138,0.022,0.195,0,"2","C20orf85"
"FCER1G.2",0,-0.946478495810084,0.006,0.239,0,"2","FCER1G"
"HLA-DPB1.2",0,-1.00641381857292,0.041,0.381,0,"2","HLA-DPB1"
"RNASE1.2",0,-1.00733166089182,0.048,0.324,0,"2","RNASE1"
"C1QC.2",0,-1.08231920057222,0.001,0.159,0,"2","C1QC"
"APOE.2",0,-1.09846690484969,0.005,0.159,0,"2","APOE"
"TPPP3.2",0,-1.11298211783058,0.056,0.25,0,"2","TPPP3"
"TYROBP.2",0,-1.14967430316115,0.004,0.249,0,"2","TYROBP"
"CRIP1.2",0,-1.15546053305924,0.056,0.351,0,"2","CRIP1"
"S100A4.2",0,-1.19544450810313,0.205,0.449,0,"2","S100A4"
"AC090498.1.2",0,-1.20452137048537,0.087,0.241,0,"2","AC090498.1"
"SRGN.2",0,-1.21349567178869,0.014,0.365,0,"2","SRGN"
"TMSB4X.2",0,-1.24617023435037,0.845,0.846,0,"2","TMSB4X"
"HLA-DPA1.2",0,-1.25003547477465,0.065,0.453,0,"2","HLA-DPA1"
"NAPSA.2",0,-1.26092929306447,0.035,0.189,0,"2","NAPSA"
"HLA-C.1",0,-1.27884970237208,0.536,0.711,0,"2","HLA-C"
"C1QA.2",0,-1.31404135768527,0.004,0.178,0,"2","C1QA"
"C1QB.2",0,-1.45471203743405,0.004,0.171,0,"2","C1QB"
"APOC1.2",0,-1.49653348088922,0.008,0.196,0,"2","APOC1"
"HLA-B.1",0,-1.52736588338085,0.597,0.77,0,"2","HLA-B"
"FTH1.2",0,-1.53088483527571,0.955,0.955,0,"2","FTH1"
"HLA-DRB1.2",0,-1.57888584847536,0.146,0.562,0,"2","HLA-DRB1"
"VIM.2",0,-1.84884660741131,0.052,0.456,0,"2","VIM"
"HLA-DRA.2",0,-1.90770235490261,0.186,0.596,0,"2","HLA-DRA"
"B2M.2",0,-1.99295713540864,0.893,0.955,0,"2","B2M"
"CD74.2",0,-2.27359859282856,0.323,0.756,0,"2","CD74"
"FTL.2",0,-2.34107474758895,0.829,0.88,0,"2","FTL"
"PEBP4.2",6.65167606564687e-308,-0.341966342767666,0.013,0.148,2.40737460167891e-303,"2","PEBP4"
"MT-ND1.1",1.1275216538743e-307,0.328583630559703,0.897,0.686,4.08072636970188e-303,"2","MT-ND1"
"DNAH12.2",3.5692135692258e-304,-0.342800889576827,0.012,0.145,1.2917697749742e-299,"2","DNAH12"
"ATF3.1",7.17668360234525e-303,0.579603177417554,0.48,0.326,2.59738532936079e-298,"2","ATF3"
"DYNLRB2.2",1.02471594490804e-300,-0.371128941964828,0.009,0.14,3.7086519478112e-296,"2","DYNLRB2"
"ENG.1",1.20619425419501e-300,-0.313587622639117,0.004,0.131,4.36545824478259e-296,"2","ENG"
"SNX10.2",5.74441812190645e-298,-0.278960038767521,0.002,0.127,2.07901980668038e-293,"2","SNX10"
"ZMYND10.2",1.3663303327616e-297,-0.356603632421074,0.013,0.145,4.94502274033077e-293,"2","ZMYND10"
"SPA17.2",1.14096045941739e-296,-0.282981499710889,0.012,0.143,4.12936409472342e-292,"2","SPA17"
"ESAM.2",1.75935440102353e-295,-0.292395567388659,0.002,0.127,6.36745544818434e-291,"2","ESAM"
"OLR1.2",1.90249056220873e-294,-0.328647300505839,0.001,0.124,6.88549384274585e-290,"2","OLR1"
"CLDN5.2",2.71621693198166e-293,-1.0906005670957,0.004,0.128,9.83053232022803e-289,"2","CLDN5"
"LPCAT1.2",1.30017647720024e-288,-0.264618020906965,0.021,0.154,4.70559870628311e-284,"2","LPCAT1"
"MCEMP1.2",2.38103552639626e-288,-0.389334152822318,0.001,0.121,8.61744377713336e-284,"2","MCEMP1"
"CFAP53.2",9.31222791935637e-287,-0.278852844986677,0.008,0.132,3.37028152857346e-282,"2","CFAP53"
"ENKUR.2",1.3195298379738e-285,-0.259327011056358,0.006,0.129,4.77564238959477e-281,"2","ENKUR"
"DUSP2.1",2.01003753635475e-284,0.25240578876712,0.256,0.126,7.27472785157512e-280,"2","DUSP2"
"CCDC78.2",3.61731048370499e-284,-0.350442189876884,0.017,0.146,1.30917701026251e-279,"2","CCDC78"
"SPARC.2",1.07841730813966e-283,-0.440953514297556,0.009,0.133,3.90300792161906e-279,"2","SPARC"
"C12orf75.2",5.20777207030867e-283,-0.336985874902941,0.028,0.162,1.88479686768611e-278,"2","C12orf75"
"LRRC23.2",1.20773826060024e-282,-0.275829897122551,0.016,0.145,4.37104631276438e-278,"2","LRRC23"
"FAM92B.2",7.20202745678182e-281,-0.319463621543604,0.01,0.134,2.60655777715848e-276,"2","FAM92B"
"BTG2.1",9.07478270591926e-281,0.378996468549989,0.481,0.319,3.2843453569263e-276,"2","BTG2"
"SNHG29",1.68099735159212e-280,0.375428805033139,0.211,0.103,6.08386561488219e-276,"2","SNHG29"
"CFAP126.2",8.20332644899898e-280,-0.293599521868094,0.007,0.128,2.96894790842171e-275,"2","CFAP126"
"A2M.2",8.30917550695709e-280,-0.364588944154715,0.005,0.125,3.00725679947791e-275,"2","A2M"
"FKBP5.1",2.01681534930657e-278,-0.265964661138583,0.06,0.205,7.29925811221033e-274,"2","FKBP5"
"C5AR1.1",6.95145817424464e-278,-0.262131396211195,0.012,0.136,2.51587174242262e-273,"2","C5AR1"
"CFAP43.2",1.8618453706948e-277,-0.299356331778542,0.014,0.139,6.73839076561863e-273,"2","CFAP43"
"ICAM2.1",1.2952054475957e-276,-0.304255993779439,0.003,0.121,4.68760755593836e-272,"2","ICAM2"
"TREM1.1",3.12796341283597e-276,-0.250010224474375,0.002,0.118,1.13207251837359e-271,"2","TREM1"
"CDHR3.2",2.09670824144534e-275,-0.299349403046157,0.013,0.136,7.58840646743898e-271,"2","CDHR3"
"ROPN1L.2",4.5259290806588e-275,-0.290435481848201,0.007,0.127,1.63802425287203e-270,"2","ROPN1L"
"FABP4.2",6.63235148474651e-275,-1.19591931517816,0.002,0.119,2.40038064935946e-270,"2","FABP4"
"EGFL7.2",1.0737971431693e-274,-0.416963165749405,0.006,0.125,3.88628662055835e-270,"2","EGFL7"
"MORN5.2",1.9426579792068e-274,-0.305952185379126,0.007,0.126,7.03086775834526e-270,"2","MORN5"
"OMG.2",3.87381139194904e-274,-0.471890961396275,0.014,0.137,1.4020098189742e-269,"2","OMG"
"HSP90AB1.2",1.57928756319517e-273,0.250419907229839,0.807,0.658,5.71575754871595e-269,"2","HSP90AB1"
